SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
SDSU_1-28878,1370,1040,2667,1493,507,3653,4627,3663,1067,5682,3076,3507,2200,3398,774,1718,1774,752,1515,1763,4883,1276,5753,4553,1052,7487,8323,6608,4136,4898,229,518,537,2151,1164,902,2610,1686,402,3628,6099,3601,914,5157,3362,3399,2159,3774,678,1787,1603,852,1562,1944,4541,1541,5521,4138,601,7203,8852,6128,3825,4082,289,461,415,2189,2.81502,2.7747,98650.4,97069.8,1.69835e+06
SDSU_1-28880,1072,643,2421,1503,385,3808,4334,3111,976,5133,2403,3373,1842,3282,747,1145,1816,603,1163,1700,4182,1323,4681,3651,705,4767,6876,4926,3700,4075,179,466,469,1965,1108,724,2428,1393,348,3094,5244,3360,810,5676,2437,3277,2123,3382,595,1546,1312,690,1399,1539,3731,1099,5051,3505,697,4894,6312,5528,3681,3347,267,384,275,2083,2.82922,2.8603,83423.6,83338.2,1.41835e+06
SDSU_1-28881,1224,728,2290,1462,437,4013,5854,4223,1157,4986,2967,3801,2090,3951,761,1519,1774,710,1559,1386,6487,1242,5707,4226,732,7434,7594,5429,4299,4508,226,496,445,2195,1323,822,2367,1432,390,3548,6380,3727,655,5650,2823,3574,2089,4190,762,1521,1168,1104,2241,1621,4681,1180,6536,3935,715,8279,8416,5441,3956,3649,363,510,434,2428,2.76547,2.77411,97913,97913.1,1.5687e+06
SDSU_1-28882,982,712,2462,1726,488,3489,5457,3700,1457,5475,2985,3287,1835,3403,874,1277,2066,755,1713,1561,4861,1383,4910,3928,949,6543,7205,5557,4015,3921,217,463,438,2229,956,1235,2770,1633,564,3417,5772,3527,1510,5188,3164,3181,2039,3778,1087,1464,1315,891,1297,1791,4140,1321,5691,4257,799,6572,7030,5732,3768,4066,252,512,371,2422,2.59654,2.62551,92318.6,93511.6,1.51243e+06
SDSU_1-28883,890,486,2727,1512,494,3122,3877,2999,1031,5095,3085,2764,1991,3076,620,1265,1616,586,1367,1480,3954,1009,4866,3813,663,6238,7642,5607,4337,4101,275,531,477,2335,954,604,2561,1464,346,2724,5273,3512,972,4623,3051,2762,2048,3545,670,1431,1694,817,1678,1726,3735,1049,5056,3890,631,5498,7396,5849,3741,3418,287,419,350,2179,2.73014,2.6788,85932.2,85949.3,1.44412e+06
SDSU_1-28884,926,860,2619,2032,426,3363,4000,3572,1403,6101,3227,3398,2070,3274,586,1341,1747,851,1367,1787,4025,1286,5032,4198,876,6944,8612,6479,4135,4279,178,478,583,2206,944,876,2412,1819,374,2880,5644,3619,1234,5379,2871,3654,2135,3691,727,1687,1360,837,1664,1775,4299,1300,5413,4465,780,7767,7539,6658,3539,3730,384,496,260,2269,2.73767,2.73526,94260.2,94482.5,1.59102e+06
SDSU_1-28886,1008,662,2592,1460,494,4095,4901,3484,1199,6275,2750,3722,2090,3315,817,1590,1897,826,1302,1660,5125,1485,5169,5078,852,6250,8660,6672,4667,5143,336,549,530,2237,988,937,2502,1773,374,3333,6588,3336,1044,5337,2974,3950,1931,4241,657,2072,2009,934,1355,1625,5288,1514,5941,4889,915,6491,8048,6677,4557,4111,428,415,356,2278,2.54212,2.52157,98891.7,99868.4,1.71413e+06
SDSU_1-28887,1500,818,2642,1929,472,3507,5291,4554,1126,5706,2759,3266,2404,4111,749,1401,1686,789,1389,1339,5716,1379,5790,4507,1089,7219,8541,6569,4414,4499,281,559,471,2191,1314,800,2205,1535,409,3943,6353,4152,918,5334,3005,3471,1844,4883,1051,1779,1318,954,1987,1495,4740,1627,5930,5057,889,8102,8173,6907,4249,4484,354,431,404,2100,2.86599,2.82296,100666,102197,1.69533e+06
SDSU_1-28888,926,677,3050,1553,296,3328,4830,3780,1248,5161,3006,3341,2035,3684,764,1394,1747,675,1317,1624,4660,1220,5449,4052,858,6444,7610,5813,3901,3648,165,447,494,2290,897,791,2787,1707,295,3427,5963,3856,888,4701,3202,3215,2082,3889,689,2111,1862,823,1443,1688,4352,1286,5879,4305,661,6447,7354,5922,3700,3047,320,409,400,2063,2.48524,2.47392,91489.2,92462.1,1.42948e+06
SDSU_1-28889,1052,666,2651,1893,516,3452,5490,3624,1244,6452,3202,3715,2005,3286,752,1256,2073,799,1637,1968,5113,1176,5364,4979,963,6956,8839,6208,4094,4553,244,566,556,2037,970,1124,2291,1916,356,3529,5806,3758,1327,6249,3207,4164,2102,3680,670,1524,1633,1060,1935,2206,4825,1306,5217,5348,648,6918,7684,5262,3773,4387,327,575,334,2127,2.65039,2.5864,99381.2,98240.2,1.67139e+06
SDSU_1-28890,1097,652,2404,1112,397,3615,5875,3904,1242,4581,2904,2460,1487,3042,739,1276,1694,674,1625,1173,3911,1307,4513,3518,782,5979,7710,5169,4069,4540,222,428,429,2433,959,575,2277,1141,342,3465,6746,3423,1121,4272,2892,2769,1710,3404,663,1542,1295,784,1461,1201,3795,1156,4468,4079,525,6654,7829,5319,3598,4158,293,385,348,1981,2.78457,2.8384,86964.9,86630.5,1.5109e+06
SDSU_1-28891,1285,613,3117,1467,379,3516,5646,4099,1146,5392,2874,3117,2088,4098,815,1367,1730,708,1346,1547,4962,1047,5190,4173,981,6914,7701,5474,4377,3925,225,568,434,2234,1096,783,2603,1694,247,3932,6298,3989,1010,5131,3036,3146,2094,4077,767,1571,1597,952,1596,1683,4660,1502,5506,4105,652,6806,7926,5338,4139,3524,374,477,388,2072,2.66052,2.68634,94555.3,94768.8,1.60888e+06
SDSU_1-28892,1172,608,1738,1503,407,3314,4771,3427,911,4552,2861,3000,1829,2981,715,1545,1763,718,1557,1719,4128,1147,5154,3464,804,6544,7872,5496,4034,4293,257,536,484,2152,1097,910,1861,1591,314,2921,6266,2867,868,4784,2797,3055,1643,3831,633,1760,1685,870,1745,1695,4018,1055,5452,4016,731,6124,7589,5381,3717,3873,313,396,357,2482,2.4368,2.46321,87454.3,88696.8,1.60105e+06
SDSU_1-28893,1360,704,2908,1529,395,3623,4716,3519,1289,5169,2652,3962,1960,3688,697,1667,1728,647,1381,1678,4704,1301,5331,4079,1112,6833,8100,6339,4713,4842,252,589,498,2200,1059,836,2494,1799,309,3370,6325,3175,1337,5808,3392,4178,1854,3881,689,1596,1584,733,1518,2017,4376,1238,5506,4371,841,7617,7864,5685,4390,4402,367,418,357,2096,2.67388,2.65321,96165.2,97479.2,1.72252e+06
SDSU_1-28894,1001,678,1952,1546,443,3261,5283,3582,1103,4799,2361,3083,1530,3746,838,1225,1920,631,1078,1467,4172,1237,4314,3780,763,5740,6274,5578,3686,4210,201,561,407,1834,1123,589,2190,1496,351,2878,6014,3138,952,5037,2787,2938,1971,3538,704,1315,1379,706,1029,1459,3972,1147,4581,4059,516,5849,6703,5402,3451,4594,287,471,353,1822,2.81077,2.7778,84283.1,84799.2,1.27475e+06
SDSU_1-28895,937,683,2488,1596,450,3462,5653,3442,1073,4860,2595,3728,1926,3019,583,1286,1835,760,1476,1397,4908,1135,5127,3606,949,5864,8054,6395,3866,3333,211,562,475,2259,1016,780,2700,1789,306,3349,5962,3032,1029,4585,3101,3515,1985,3591,636,1493,1365,718,1931,1563,4532,1175,5361,3861,755,6296,7058,5413,3851,3685,364,332,294,1972,2.77164,2.76172,89993.6,89393,1.46592e+06
SDSU_1-28896,1161,573,2627,1553,364,3347,5091,3475,1226,4973,2622,2938,1972,3320,720,1368,2225,586,1350,1366,4724,1282,4717,3925,550,5833,7594,6426,4342,4969,256,554,391,2070,1076,675,3034,1533,292,3592,6189,3426,994,4716,2372,3262,1768,3542,780,1682,1601,641,1579,1355,3895,1234,4587,4049,524,6377,7406,5205,3750,4256,372,379,277,2100,2.86563,2.76442,90490,88516,1.46013e+06
SDSU_1-28897,806,678,2580,1488,402,3367,5229,3140,1341,5242,2755,2607,2191,3270,845,1377,1435,690,1735,1355,4233,1220,5898,4168,837,7646,7678,6320,4386,4000,216,569,475,2448,976,739,2946,1801,284,3272,5073,3523,1193,5149,3158,3118,1950,3983,738,1355,1719,861,1711,1761,4521,1200,5315,5086,752,6930,7521,5827,3885,4218,343,416,336,2418,2.72633,2.6461,92626.5,94080.2,1.49067e+06
SDSU_1-28898,1172,649,2698,1654,392,3618,4794,3616,1097,5202,2893,3526,2238,3229,794,1465,1779,664,1638,1508,5013,1164,5383,4802,873,7030,8199,6955,4644,4953,205,533,473,2582,1160,860,2589,1517,386,2873,6138,3899,1044,4687,3136,3198,2115,3687,776,1746,1739,952,1767,1589,4748,1301,5423,4803,613,6485,7473,6756,3916,3850,309,520,365,2689,2.68335,2.69418,97434,95109,1.51575e+06
SDSU_1-28899,1155,654,2385,1575,441,3448,4982,3168,1011,5311,2753,3100,1932,3044,647,1291,1877,642,1220,1254,4233,1161,4874,4519,776,6177,7903,6521,4290,4599,149,432,492,2028,942,792,2225,1775,340,3108,5089,3617,831,5814,2686,2921,2037,3464,600,1571,1201,812,1548,1413,4955,1245,4730,4343,673,6680,7458,5081,3696,3926,316,472,363,1945,2.82359,2.77248,90044.2,88667.8,1.53133e+06
SDSU_1-28900,1105,1039,2562,1515,627,3832,5104,4086,1292,5998,3221,3602,2528,3138,995,1646,1987,838,1783,1486,5621,1365,5513,4651,1352,6831,8410,7370,5172,4714,202,622,739,2455,785,1237,1977,1563,480,4241,5410,4313,1391,6038,2850,3456,2216,3774,853,1816,1633,857,1706,1424,4837,1745,5855,5278,1091,7013,8444,7249,4668,5906,393,431,508,2976,2.67248,2.67626,103398,104413,1.72299e+06
SDSU_1-28901,996,845,2465,1034,417,2817,4532,3558,1192,5646,2368,3365,1797,3276,727,1490,1639,609,1083,990,4187,1275,4512,4092,939,6738,7200,5307,3850,3840,245,444,350,2023,1105,909,1836,1494,382,3453,6090,3913,1028,5901,2249,2924,1632,3083,830,1310,1474,644,1298,1458,4105,1166,4930,3516,637,5894,7441,5051,3237,3347,281,459,249,2272,2.80877,2.83213,85848.3,85596.5,1.48524e+06
SDSU_1-28902,1545,1225,3366,1817,503,4347,5372,4108,1146,6773,3297,3691,2175,3773,805,1923,1951,792,1582,1776,4857,1063,6527,5395,1346,7406,9261,5764,4528,4387,178,471,481,2274,1210,1180,2412,1835,354,3774,7082,3371,1176,5612,3519,4080,2394,4510,895,1548,1771,999,1934,1872,4581,1295,5840,4861,995,8641,9421,6366,4468,3914,385,449,402,2856,2.67582,2.60779,105906,106003,1.8667e+06
SDSU_1-28903,1192,779,2520,1621,390,4050,5540,4086,1325,5532,2951,3879,1914,3493,776,1608,2182,731,1705,1645,4466,1570,5720,4100,1074,5114,7904,5241,4877,4238,181,511,554,2202,1343,917,2185,1697,354,3653,5379,3508,803,5183,3127,3526,2087,3862,783,1841,1631,914,1616,1678,4604,1332,5872,4640,969,6064,7497,5462,4317,4081,278,433,441,2329,2.81543,2.84387,95670.3,94407.8,1.53072e+06
SDSU_1-28904,1043,630,2885,1624,581,3456,5272,3839,937,5092,2677,3726,1738,3519,863,1302,1624,755,1354,1702,5301,1170,5720,3407,876,6823,7481,5484,4157,4084,257,598,481,2344,904,849,2272,1442,579,3126,5863,3923,848,5298,2641,3544,2063,4295,937,1401,1269,831,1774,1750,4381,1117,5155,4203,890,7144,7182,5792,3849,4228,370,485,316,2319,2.57318,2.54025,92798.8,93041.7,1.63217e+06
SDSU_1-28905,1213,716,3023,1693,461,3898,5199,3888,1170,5504,2358,3689,1863,3179,720,1491,1981,623,1284,1552,5028,1405,5442,4242,1010,6696,7806,6376,4135,4416,215,462,523,2013,850,1068,3046,1942,361,3352,7123,3229,894,5794,2184,3607,1996,3889,699,1886,1479,723,1689,1722,4356,1659,5038,4400,710,7120,7511,6054,3994,3770,341,413,357,1817,2.92377,2.89961,95277,95072.2,1.53458e+06
SDSU_1-28906,1019,568,3049,1561,430,3710,5711,4197,1131,5396,2857,3399,1748,3483,779,1291,2140,685,1338,1317,4683,1589,4971,3915,824,5834,8140,6212,4210,4290,232,506,603,2591,945,650,2436,1650,333,3810,5950,3913,1018,5320,3167,3082,1864,3804,799,1600,1643,874,1772,1478,4849,1336,4882,4006,685,7201,8120,6124,3957,3828,281,529,444,2518,2.74407,2.73206,94412.4,94867.5,1.69727e+06
SDSU_1-28907,1063,718,2521,1210,384,3188,4677,3149,951,4915,2715,2654,1829,2945,572,1353,1930,643,1529,992,3935,1158,4715,3906,776,5575,6695,5788,3814,3886,233,418,509,2006,843,833,2173,1591,324,2837,5388,3584,1226,4646,2765,2740,1820,3316,602,1276,1524,821,1876,1282,4255,1256,5111,4435,550,4972,6830,5377,3276,4281,282,453,307,2269,2.61211,2.57826,83349.7,85120.8,1.23059e+06
SDSU_1-28908,1045,810,2625,1482,535,4092,5862,3989,861,4861,2651,2782,1800,3243,779,1414,1888,611,1306,1330,4641,1076,4946,4466,932,6511,7870,6594,3792,3944,209,569,435,2110,1057,785,2392,1744,423,3569,5778,3792,987,5025,2949,2720,2036,4019,640,1626,1292,681,1411,1378,5797,1222,5745,4370,738,6303,8006,5576,4057,4502,271,462,315,2171,2.72103,2.72004,92059.5,93835.2,1.63692e+06
TCD_1-29096,866,668,2075,1394,281,2884,3973,2688,996,5068,2376,3144,1699,2523,626,1077,1486,758,1414,1274,3848,1105,4472,3288,813,5813,6176,5238,3384,3122,227,457,476,2046,789,810,1970,1540,182,2984,4128,3073,996,4558,2446,3449,1468,3089,705,1236,1401,951,1559,1513,3588,1259,4564,3406,691,5205,6161,5812,3054,3530,367,401,305,1808,2.47592,2.46996,77737.1,78997.3,1.36677e+06
TCD_1-29097,1277,507,2976,1834,495,4241,5854,3501,1147,5481,2372,3658,1992,3494,1106,1189,2537,758,1141,1303,4721,1226,4603,5072,884,6812,7934,6848,4616,5270,293,544,559,2862,1246,968,2215,1656,449,3871,7339,3093,1212,5475,2772,3359,1986,4294,851,2540,1352,1167,1586,1572,5722,1906,6536,3853,862,6914,8062,5918,3713,4534,400,493,356,2150,2.57945,2.5689,99105.4,100420,1.69632e+06
TCD_1-29098,1167,1009,1909,1803,450,4135,5586,3832,1558,5424,2728,3270,1937,3351,701,1547,1760,738,1781,1441,5032,1600,5028,4726,856,7882,8580,6388,4015,5891,277,592,507,2182,1020,1014,1264,1732,514,3617,5424,3277,1173,5156,2341,3520,2074,4161,718,1454,1440,793,1400,1685,4821,1482,5973,5622,670,7179,9262,6637,4080,5030,396,535,480,1960,2.78295,2.81496,99681.6,97904.6,1.60383e+06
TCD_1-29099,1217,705,2765,1485,380,3522,4746,3237,1158,4893,2574,3050,1709,3128,794,1424,1742,784,1200,1249,4902,1641,5766,3962,1065,6425,8257,5879,4342,4473,279,509,513,1907,928,745,2163,1485,285,3786,5646,3363,1351,4892,2272,3124,1756,3476,646,1395,1311,901,1439,1257,4841,1023,6037,4714,567,6984,7541,5789,4467,3974,390,449,462,1963,2.85321,2.78306,91682.6,91424.1,1.53446e+06
TCD_1-29101,1033,678,3018,1514,466,3765,5301,3897,1149,5913,2714,3153,1765,3507,934,1638,1779,775,1235,1366,4993,1304,5858,4698,741,6828,8465,6708,4250,3854,252,574,642,2040,1144,856,2429,1333,430,3557,7052,3918,1076,5630,2798,2703,1902,4032,738,1899,1858,945,1500,1504,5060,1465,5360,4670,796,7601,8291,6627,3895,3381,344,459,336,2060,2.47025,2.57492,96805.7,97650.3,1.57734e+06
TCD_1-29103,1241,1014,2590,1526,539,3948,5366,3684,1424,4723,2708,2869,1857,3127,910,1384,2334,640,1413,1297,4113,1223,4781,4274,1022,6901,7214,5624,4107,4873,212,613,541,2136,984,788,2260,1657,228,3409,6387,3414,1135,5189,2762,3150,2203,4248,782,1770,1863,899,1540,1469,4395,1191,4914,4648,642,6733,7816,6414,4077,3805,326,467,360,2342,2.66847,2.64945,92229.6,94263.3,1.48332e+06
TCD_1-29104,943,851,2776,1529,283,3510,4946,3643,1042,4535,2850,3334,1874,3119,616,1418,1948,836,1592,1405,4766,1185,5936,4347,959,6701,8173,6573,4417,4565,244,532,596,2453,892,713,2325,1310,329,3567,6149,3494,970,4884,3036,3438,1794,3334,670,1480,1268,1205,1508,1658,4258,1371,5192,4792,709,6525,9164,5543,4187,3942,339,368,363,2399,2.37443,2.40104,94499.9,93176.5,1.40256e+06
TCD_1-29105,1420,1117,3018,2046,512,4282,6046,5418,1546,6023,3386,3962,2061,4854,866,1626,2152,851,1391,1876,5556,1795,6754,5548,1182,7082,9314,7385,5002,5161,229,558,545,2459,1082,1025,2991,2076,364,4450,6797,4458,1211,6353,3076,3775,2197,4939,770,2254,1826,994,1768,1935,6141,1655,6392,6041,815,7734,9888,6360,4875,6034,441,485,515,2405,2.46545,2.43149,113021,114123,1.59248e+06
TCD_1-29107,1076,659,2315,1739,495,3372,4804,3892,1294,5541,2845,3500,2019,3718,672,1504,1961,749,1681,1659,4305,1604,4970,4021,837,5670,8232,5715,3958,4981,231,464,432,2341,942,752,2304,1776,663,3241,6181,3190,1032,5340,3074,3398,2049,3958,728,1700,2240,941,2150,1796,4118,1652,4772,4020,758,5365,7999,6522,4048,4357,335,438,306,2387,2.53831,2.52713,93256.9,94534.6,1.44206e+06
TCD_1-29108,1231,787,2594,1487,532,3901,6292,4009,1257,5914,2565,3221,2093,3605,733,1466,1524,723,1224,1610,4888,1807,5547,4427,915,6758,7341,6364,4023,4823,206,461,477,2070,982,873,2749,1603,408,3616,6448,4090,1234,5529,2555,3497,2078,3398,942,1981,1452,898,1342,1286,4884,1498,5605,4618,796,6335,7917,6090,4355,4172,362,367,426,2060,2.43611,2.45849,96873,96448.5,1.6363e+06
TCD_1-29109,1138,615,2900,1593,516,3959,5242,3861,1486,5776,2942,3379,2137,3228,816,1622,2329,715,1350,1593,4948,1358,5931,4674,1138,6488,8714,6402,4636,4933,262,484,600,2488,988,908,2174,1766,405,3410,7342,3452,1256,5524,2629,3173,2184,4486,838,1732,1673,838,1498,1658,4492,1452,6462,4911,741,6672,9273,7084,4209,4286,400,468,431,2342,2.4463,2.46656,100254,101161,1.84937e+06
TCD_1-29110,1099,717,2134,1244,351,3278,4434,3512,1050,4178,2749,2518,1847,2812,654,1349,1618,616,1350,1089,4067,1111,4472,3860,733,5365,6374,5235,3374,3691,167,520,462,1941,1146,603,1423,1295,294,3135,4737,3113,685,4411,2628,2722,1725,2855,577,1678,1259,896,1302,1261,4414,1106,4512,3801,510,5642,6644,5142,3554,3761,217,584,370,1935,2.848,2.77584,79967,79935.4,1.33826e+06
TCD_1-29111,692,561,2644,1782,379,4132,4193,3790,1176,5228,2391,3649,1596,3360,772,1489,1745,663,1421,1806,4481,1233,4730,4297,690,6317,8477,7252,3908,4014,198,558,443,2072,986,688,2267,1942,388,3860,5329,3329,1015,5342,2415,3836,1933,3842,829,1737,1469,862,1587,1931,4450,1089,5411,5017,553,6465,8431,6563,3928,4042,360,399,514,2168,2.54619,2.54073,92136.4,94979.4,1.61576e+06
TCD_1-29112,1126,772,2576,1767,446,4071,5407,4344,1374,6176,2653,3195,1906,3905,875,1948,1855,741,1682,1584,5485,1300,5306,3955,692,7184,8002,6954,4575,4584,305,572,522,2105,1236,876,2213,1680,475,3883,6563,3796,1106,6384,2671,3440,1968,3843,891,1616,1598,906,2427,1552,5055,1344,4856,4781,622,7171,7367,7211,4413,4472,380,397,365,2282,2.58499,2.60409,99944.1,99840,1.60559e+06
TCD_1-29114,929,637,2318,1697,404,3428,5068,4005,939,5547,2580,3509,1570,2586,770,1301,1671,622,1283,1494,3952,1306,4810,3693,734,6287,7713,5934,3878,3519,242,533,513,1911,985,659,2170,1315,398,3495,5353,3405,1342,4788,2355,3313,1971,3125,651,1530,1623,805,1469,1552,3525,1254,5081,4129,609,6630,6830,6073,3730,3577,330,402,373,1873,2.5077,2.5093,87383.6,86718,1.29254e+06
TCD_1-29115,1387,789,2539,1348,327,3402,4337,3504,880,5214,2305,3304,1377,2818,722,1324,1600,551,1056,1504,4125,1209,5074,3244,791,5716,6520,5149,3664,3469,143,421,315,1818,829,624,2651,1602,241,2998,5019,2975,748,5359,2072,2787,1569,3397,670,1425,1464,722,1437,1391,3872,1077,4866,3882,529,5590,6989,5285,3632,3714,201,359,333,1985,2.45698,2.43391,81946.4,82294.2,1.3038e+06
TCD_1-29116,1350,686,2806,1255,355,3446,5860,3468,1148,4850,3119,3585,1816,3904,820,1687,1963,747,1288,1423,5663,1373,5950,4949,832,7008,8534,5394,4730,4583,247,577,592,2128,1033,841,2235,1610,523,3667,6841,3066,1154,5187,2596,3612,1972,3771,842,1809,1697,821,1921,1515,5170,1576,6142,4647,640,6802,8775,6726,4490,4059,399,396,497,2179,2.6751,2.68754,98134.9,99209.9,1.61848e+06
TCD_1-29117,1486,894,3532,1974,516,4779,6288,4683,1475,6261,3333,4471,2215,3939,867,1811,2663,937,1794,2243,5142,1517,7035,5317,1280,7003,9140,7191,4534,4532,259,665,522,2591,1343,910,3357,1953,337,4095,8107,4144,1367,6735,3598,4267,2168,4640,859,1932,2091,1107,1839,2319,5374,1399,7134,5202,965,7332,10034,6925,4287,4176,344,551,441,2622,2.4728,2.46067,112889,113952,1.63891e+06
TCD_1-29118,1295,812,3392,1748,399,3905,6328,3557,1355,5584,2577,3645,1862,3518,744,1655,2020,716,1846,1612,5663,1520,5580,5034,1167,7328,9142,7400,4726,4711,338,528,552,2207,998,738,3378,2277,366,3535,7004,3420,1705,5904,2704,3740,2100,4141,856,2038,1720,987,1661,1953,5804,1429,6346,5185,691,7228,9390,8230,4195,4468,364,477,327,2253,2.58105,2.52678,104470,107610,1.7017e+06
TCD_1-29119,923,803,2780,1705,293,4206,4631,4059,1218,5080,2726,3615,1547,3734,776,1171,1867,707,1371,1765,5365,1511,5498,4464,1130,6567,8657,6718,4667,3895,306,486,518,2273,833,1221,2165,1703,327,3873,5416,3430,1042,5657,2629,3612,1735,3800,769,1591,1244,958,1603,1741,4530,1486,5427,4553,979,7500,7814,6420,4030,4067,361,467,416,2200,2.56864,2.62976,97037.6,95601.9,1.56688e+06
TCD_1-29120,1344,692,3140,1937,356,3801,6000,4041,1299,5704,2916,4372,2169,3774,923,1709,2109,761,1781,1968,6096,1312,5542,5456,1138,7082,9443,7440,4833,4672,324,549,502,2249,1243,851,3101,2126,438,3815,7903,3670,1254,6453,2887,4111,2213,4459,956,2134,1966,965,1922,2019,5188,1694,5618,5309,690,6905,9319,6870,4360,4042,384,480,370,2264,2.54428,2.51478,107432,107981,1.81581e+06
TCD_1-29121,1196,1313,2967,1948,328,3992,6847,4738,1198,5836,2943,3739,1996,3989,753,1906,2121,674,1222,2086,4448,1310,6042,5349,1234,7729,9240,6997,4261,5115,339,477,410,2263,1179,653,2611,2025,349,3845,6470,4768,1217,6572,3068,3093,2212,4611,756,2036,2240,925,1927,2067,5200,1372,6277,5547,865,7039,10035,6681,4199,4767,344,463,392,2414,2.4353,2.45145,107003,108217,1.54018e+06
TCD_1-29122,1359,950,3342,1502,562,3699,5432,3852,1322,5703,3065,2887,2244,3880,846,1618,2067,769,1777,1279,4911,1531,5467,4354,896,7122,8521,5649,4420,4442,274,548,424,2706,1165,785,2804,1557,222,3435,5326,3792,1038,5794,3013,3108,2049,4214,612,1887,2244,947,1953,1299,4329,1427,5587,4920,761,7434,9022,5976,4260,4808,352,482,420,2197,2.73287,2.80435,99423.1,99216.3,1.56588e+06
TCD_1-29123,960,843,2079,1588,405,3493,4057,3507,1308,5070,2513,3136,1616,3691,882,1291,2243,626,1690,1523,4880,1362,5065,4581,978,6135,7026,6920,4143,5072,256,598,459,2036,1134,957,2263,1623,357,3681,5374,3567,1193,4753,2577,3895,2087,4438,794,1628,1457,821,1647,1590,4558,1261,4503,5205,736,6749,7826,6268,4070,4246,359,421,338,2186,2.47594,2.49724,92030.5,94559.6,1.69748e+06
TCD_1-29124,1281,630,2462,1732,379,3537,5705,3951,1219,5964,2988,3292,1700,3040,759,1263,1896,829,1770,1658,5092,1222,5203,4352,758,6833,8521,6390,4400,4296,214,506,571,2264,1095,769,2477,1803,174,3605,6759,3773,936,5500,2741,3649,1923,3922,696,2052,1871,924,1834,1756,4406,1409,5425,4273,684,6092,8507,6398,3997,4420,414,424,370,2295,2.54878,2.5318,96675.6,97371.9,1.50907e+06
TCD_1-29125,1021,567,2581,1561,511,3881,4952,3190,1072,5458,2482,3451,1555,3044,702,1253,1839,613,1230,1610,4442,1243,5044,3893,719,5618,7410,6104,4061,5014,202,557,478,2195,1016,930,2550,1495,356,3378,6385,2611,951,5414,2271,3469,1821,3701,743,1769,1389,652,1765,1568,2588,1299,6445,3413,908,6398,7371,5881,4352,3974,335,486,416,2025,2.51071,2.55841,89550.2,90120.7,1.50313e+06
TCD_1-29126,1166,606,3092,1752,466,3956,5068,3953,877,5889,2944,3492,1910,3436,697,1634,1735,691,1382,1622,4426,1244,5900,4008,853,6602,8266,6651,3911,5394,270,585,481,2483,978,1033,2567,1890,351,3735,6387,4049,857,5675,2923,3851,1874,3814,716,1847,1754,956,1498,1884,5138,1101,5774,4385,779,6569,8567,6503,4155,4437,364,426,354,2221,2.71645,2.71554,97441.6,99415.2,1.635e+06
TCD_1-29127,1591,540,3153,1549,399,4356,5018,3617,1426,5246,2955,3075,1670,3709,878,1483,2067,729,1199,1357,4538,1423,5623,4915,963,5556,8635,5689,4666,4901,221,436,477,2154,1195,715,2948,1573,341,3968,6556,3686,1374,5131,2884,3632,1970,4225,685,1509,1848,870,1325,1646,4856,1316,5659,4843,734,6827,8001,6195,4376,4672,349,396,342,2205,2.44362,2.4931,96210.5,98852.6,1.52976e+06
TCD_1-29128,1119,823,3366,1540,439,3954,5503,4086,1092,5836,2942,3162,1967,3697,636,1601,1601,772,1456,1408,5110,1028,6143,4772,1284,6361,8903,6708,4392,4549,283,574,479,2492,986,888,3104,1739,454,3666,6820,3566,1099,5334,3042,3511,2001,4145,721,1800,1478,1055,1880,1749,4619,1474,6117,5319,754,6169,8396,6209,3881,4359,343,417,435,2263,2.54284,2.57333,100081,99791.8,1.72157e+06
